id,Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_age_population_revised,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,Noquals,NEET,HESA,drive_petrol,drive_GP,drive_PO,drive_primary,drive_retail,drive_secondary,PT_GP,PT_Post,PT_retail,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate
534,S01008950,Clermiston and Drumbrae,City of Edinburgh,957,615,0.08,75,0.08,50,85,88.70335453,30.94882294,91,0.134796238,0.041666667,98.04283211,0.840909091,5.35483871,80.18487497,0.11,0.08284024,4.888345264,1.450844109,2.928422493,2.24638808,4.210568415,6.531412071,5.742451843,7.752569461,10.2442298,30.01408745,313.6268281,113,10,0.120855615,0.010695187
535,S01008951,Clermiston and Drumbrae,City of Edinburgh,883,583,0.19,170,0.18,105,140,268.3959861,230.317565,90,0.212910532,0.019607843,121.2557179,0.707142857,4.4,111.0074908,0.14,0.02857143,4.505660429,2.725320243,2.525279792,3.413265379,4.974066488,6.672235181,10.8978132,6.604032956,12.21431864,29.01361786,328.5800438,136,24,0.165450122,0.02919708
536,S01008952,Clermiston and Drumbrae,City of Edinburgh,902,578,0.23,210,0.19,110,120,339.8094084,486.5699122,141,0.236141907,0.018181818,118.1628113,0.608433735,4.91304348,131.6790258,0.24,0.04054054,3.936164427,2.964264442,2.085837454,3.405682324,4.646782145,5.90717507,11.2671076,6.783792075,12.77088423,39.01831368,432.5755397,145,18,0.180572852,0.02241594
537,S01008953,Clermiston and Drumbrae,City of Edinburgh,939,605,0.16,150,0.13,75,125,122.4533097,130.2566634,97,0.203407881,0.093023256,98.23679456,0.691119691,5.2195122,113.7037023,0.11,0.04188482,3.276096134,3.24283147,1.276287388,2.79570347,4.003241439,5.338673838,9.126279064,3.61537096,9.563707144,31.01455703,330.2934721,97,30,0.107419712,0.033222591
538,S01008954,Clermiston and Drumbrae,City of Edinburgh,838,526,0.15,130,0.16,85,130,108.8905667,133.7117822,106,0.180190931,0,117.3359306,0.77173913,5.32,111.7769228,0.11,0.0625,4.146421499,1.938282063,2.024306818,2.334352944,4.421961827,5.867638833,7.190795292,6.210360745,10.71161645,22.01033079,262.6531121,86,12,0.10250298,0.014302741
539,S01008955,East Craigs North,City of Edinburgh,625,406,0.05,30,0.05,20,55,78.41859948,0,52,0.1424,0,70.81676473,0.857954546,6.29411765,42.17485411,0.1,0.16049383,4.124841083,3.037891196,2.0107967,3.416347474,4.73753817,5.268462856,10.07022376,7.336087161,10.83273157,9.004226234,144.0676197,60,10,0.094191523,0.015698587
540,S01008956,East Craigs North,City of Edinburgh,847,605,0.06,45,0.06,35,65,62.57095722,0,69,0.138134593,0.09375,56.48603092,0.89119171,5.39130435,44.57352474,0.04,0.09022556,4.21853937,2.594733966,3.911372441,5.987102507,5.022676423,4.758728726,8.366355401,11.25353633,12.27949896,10.00469582,118.119195,99,34,0.112756264,0.038724374
541,S01008957,East Craigs North,City of Edinburgh,995,634,0.12,120,0.12,75,85,49.10664005,89.3783515,66,0.159798995,0.034482759,78.09260542,0.803773585,5.83333333,54.23157902,0.1,0.08791209,3.847448111,3.069622087,2.87172772,4.054342885,4.608835223,4.837879294,9.373821844,7.824480258,11.12703463,29.01361786,291.5941494,100,4,0.099009901,0.003960396
542,S01008958,East Craigs North,City of Edinburgh,855,535,0.15,130,0.13,65,140,108.1601017,32.00872248,94,0.173099415,0.033333333,97.03865379,0.855721393,5.14285714,70.18858011,0.02,0.07042254,3.503525864,3.556974033,2.884255537,2.542805543,4.23377355,4.801944792,10.62608725,8.689393992,12.14896824,14.00657414,163.8195806,95,10,0.131578947,0.013850416
543,S01008959,East Craigs North,City of Edinburgh,816,541,0.08,65,0.09,50,75,39.3106049,0,78,0.161764706,0,70.25415516,0.852791878,5.51851852,68.55264537,0.05,0.05555556,3.000750801,2.062079139,3.23999999,5.757948982,3.809462772,3.326121272,6.018847551,6.887543714,9.481850943,11.0051654,134.867223,111,6,0.129220023,0.006984866
544,S01008960,East Craigs South,City of Edinburgh,1168,801,0.02,20,0.01,5,15,22.82760563,0,26,0.084760274,0.055555556,54.56844086,0.927203065,5.92592593,31.88297884,0.03,0.19480519,2.705656675,3.129485718,3.33981164,5.238687209,3.514368429,2.159422203,8.976318156,9.967339051,10.53228984,16.0075133,137.0506276,82,7,0.089519651,0.007641921
545,S01008961,East Craigs South,City of Edinburgh,699,459,0.03,20,0.04,20,35,26.72203992,41.00289971,47,0.134477825,0,49.13163853,0.86,5.7037037,47.65972893,0.02,0.1300813,3.336762117,3.491853277,3.590108414,5.46689393,4.168244351,3.667857979,11.01508729,11.11592304,12.36476224,13.00610456,186.0673042,91,15,0.127272727,0.020979021
546,S01008962,East Craigs South,City of Edinburgh,663,420,0.02,15,0.03,15,45,36.02760306,0,54,0.126696833,0.0625,72.08614482,0.943089431,6.22222222,46.34123841,0,0.140625,2.2941265,3.27522392,2.65987826,3.80169939,3.163658137,2.533592233,10.50560051,9.873555197,10.47395697,5.002347908,75.45019469,23,7,0.037337662,0.011363636
547,S01008963,East Craigs South,City of Edinburgh,834,495,0.02,15,0.03,15,40,44.51663173,39.52575063,57,0.136690647,0,74.74541289,0.90960452,6.27777778,41.80120666,0.02,0.14678899,1.817606474,3.47122401,2.999629612,4.151335649,2.899530506,3.641337546,12.20902945,8.131928431,8.835606584,11.0051654,131.9564196,17,10,0.021711367,0.012771392
548,S01008964,East Craigs South,City of Edinburgh,533,305,0.01,5,0.01,5,25,8.889595175,0,74,0.082551595,0,61.82250455,0.957627119,6.04761905,24.53834436,0,0.16853933,1.099885923,2.41940231,1.932171412,3.075011768,2.727403313,3.193990781,8.209285628,5.138923915,7.115419044,24.01126996,450.4928697,5,3,0.00952381,0.005714286
549,S01008965,East Craigs South,City of Edinburgh,746,410,0.02,15,0.04,15,45,6.106455631,0,64,0.13538874,0,65.96912181,0.939226519,5.75,25.50845623,0.03,0.19230769,2.103533588,2.938572154,2.118706202,3.108649955,2.830678814,3.51927205,7.897270955,6.431135433,8.736084912,21.00986121,281.6335283,20,8,0.026954178,0.010781671
550,S01008966,East Craigs South,City of Edinburgh,581,342,0.03,20,0.04,15,40,8.018980957,0,62,0.113597246,0,77.57182563,0.865771812,5.88888889,33.76453818,0.06,0.15789474,3.183701476,3.762515631,1.901334745,2.171391261,3.910846717,4.726695908,10.51762717,6.786610238,10.90114407,11.0051654,189.4176488,13,1,0.022033898,0.001694915
551,S01008967,Corstorphine North,City of Edinburgh,1083,610,0.03,30,0.03,20,40,49.80778301,133.5676369,56,0.122807018,0.04,49.80181877,0.936619718,6.17241379,38.13325265,0,0.17117117,1.860786119,2.620174191,1.503744023,2.79459599,2.573460214,3.971587058,7.207832548,5.33667464,8.06010284,38.0178441,351.0419584,21,3,0.020095694,0.002870813
552,S01008968,Corstorphine North,City of Edinburgh,1450,909,0.02,25,0.02,20,40,44.57259087,0,63,0.115172414,0,73.54679102,0.915887851,5.82142857,27.50954178,0.05,0.10526316,3.585572141,4.06044639,2.65660481,2.969137481,4.063681805,5.751473371,15.14081241,12.45404453,15.90130899,20.00939163,137.9958044,30,2,0.030090271,0.002006018
553,S01008969,Corstorphine North,City of Edinburgh,1102,635,0.04,50,0.06,40,60,53.34168587,59.71856934,66,0.155172414,0,76.24599598,0.912727273,6.02564103,51.50651998,0.02,0.19444444,4.803655751,3.289782866,2.708072141,1.921778956,4.536380135,6.780794156,13.36617888,9.59908076,14.86786295,12.00563498,108.9440561,73,10,0.067095588,0.009191176
554,S01008970,Corstorphine,City of Edinburgh,1034,647,0.02,20,0.02,15,30,17.44316638,0,72,0.113152805,0,50.58520991,0.94092827,6.69565217,24.21001893,0,0.23809524,2.387358852,2.592465335,1.459452664,2.349437709,2.582493822,4.795503175,8.652855026,5.168900433,9.023806604,31.01455703,299.94736,38,11,0.037475345,0.010848126
555,S01008971,Corstorphine,City of Edinburgh,716,448,0.02,15,0.02,10,30,0,0,48,0.072625698,0.033333333,41.71385735,0.974842767,6.09090909,12.96714912,0.03,0.13513514,3.842810518,3.296710154,1.625394548,2.135371758,3.901034497,5.795266967,12.98962341,7.577919621,13.41454087,18.00845247,251.5146993,3,6,0.004304161,0.008608321
556,S01008972,Corstorphine,City of Edinburgh,812,483,0.01,5,0.01,5,35,36.24854532,0,97,0.118226601,0,51.35146281,0.945578231,6.625,9.260133303,0,0.26213592,3.622866164,2.824619796,1.289981066,2.435623193,3.587554409,5.903807192,9.673259938,5.169602799,10.4299369,25.01173954,308.026349,13,4,0.016993464,0.005228758
557,S01008973,Corstorphine,City of Edinburgh,874,555,0.04,35,0.06,30,40,26.75493775,0,120,0.112128146,0.1,68.54167916,0.938461539,5.66666667,41.62022751,0.03,0.08695652,4.085323197,2.49533156,1.722062804,2.695503978,4.148174757,6.286695753,7.940270877,5.505505047,9.170492595,27.0126787,309.0695504,74,10,0.104519774,0.014124294
558,S01008974,Corstorphine,City of Edinburgh,839,492,0.04,30,0.04,20,45,19.17179559,0,75,0.138259833,0.064516129,77.05507046,0.898876405,5,33.62445381,0.02,0.05607477,1.879707747,1.476393534,1.101117683,1.575923633,1.40651643,4.770152285,4.194358669,3.530049798,4.098711065,13.00610456,155.0191247,71,18,0.088418431,0.02241594
559,S01008975,Corstorphine,City of Edinburgh,744,374,0.14,100,0.11,40,110,101.5972989,93.4280047,96,0.198924731,0,120.503996,0.858823529,5.33333333,67.34455489,0.09,0.06024096,2.385910095,1.383791833,1.883241746,1.191330907,2.344953645,4.939542713,3.67433723,5.156607093,6.624642914,22.01033079,295.8377795,91,12,0.125,0.016483516
560,S01008976,Corstorphine,City of Edinburgh,538,307,0.01,5,0.02,5,30,9.070536494,0,59,0.091078067,0,48.31825487,0.966666667,6,24.66384946,0.04,0.27118644,2.795273046,1.79726134,1.808980944,1.526463024,2.90588057,4.0598561,5.999119062,5.956076198,9.237719227,13.00610456,241.7491554,32,5,0.060952381,0.00952381
561,S01008977,Carrick Knowe,City of Edinburgh,595,372,0.02,15,0.03,10,30,0,0,61,0.129411765,0,71.14512417,0.851485149,5.64285714,35.91994297,0.06,0.10526316,3.55111994,2.598980156,1.630318178,1.273485257,3.634983655,4.925286842,8.467830604,6.507669357,11.05303299,11.0051654,184.960763,37,9,0.061157025,0.014876033
562,S01008978,Carrick Knowe,City of Edinburgh,605,406,0.05,30,0.03,15,40,16.49995153,0,76,0.133884298,0.045454545,58.36660484,0.825,5.26666667,71.65081761,0,0.07843137,4.928167326,3.378308103,2.359818963,1.632574926,5.03871188,6.030503528,13.13246551,9.708620485,15.37906463,5.002347908,82.68343649,92,12,0.15862069,0.020689655
563,S01008979,Carrick Knowe,City of Edinburgh,750,547,0.11,80,0.05,25,40,79.44703718,0,81,0.129333333,0,71.03885513,0.801843318,5.36363636,62.99516624,0.07,0.03205128,4.801711866,3.207471729,1.95159826,2.018038812,5.402921149,5.633688217,12.40794421,7.468909737,15.64842518,15.00704372,200.0939163,69,4,0.092866756,0.00538358
564,S01008980,Carrick Knowe,City of Edinburgh,852,576,0.13,110,0.05,30,75,89.49761009,87.389785,65,0.158450704,0.027777778,105.6797836,0.783882784,5.625,79.15524206,0.04,0.06428571,3.929442215,2.335202181,1.046067124,1.613925864,4.505353725,4.801357991,9.140647534,4.219688252,12.38207437,23.01080038,270.0798166,121,10,0.145083933,0.011990408
565,S01008981,Corstorphine South,City of Edinburgh,726,393,0.02,15,0.03,15,45,32.08829404,0,67,0.121212121,0.1,76.80047389,0.944099379,6.4,52.86219647,0.08,0.10344828,3.443083767,2.445071856,1.613290963,1.663708071,3.553680579,4.38836906,7.408954786,6.018227348,10.64987288,8.003756652,110.244582,27,8,0.038135593,0.011299435
566,S01008982,Corstorphine South,City of Edinburgh,804,520,0.15,115,0.07,35,65,40.69682276,0,74,0.161691542,0.0625,81.691428,0.797169811,5.41666667,78.18937212,0.01,0.04958678,3.656686077,2.176897004,0.856717373,1.872697503,4.024227286,3.763347,7.721539968,3.342661589,10.96210071,22.01033079,273.7603333,116,13,0.147021546,0.016476553
567,S01008983,Corstorphine South,City of Edinburgh,635,477,0.11,70,0.1,50,80,61.98808559,96.15515595,63,0.163779528,0,78.05277658,0.798165138,5.16666667,83.32872005,0.12,0.02272727,3.46622805,3.224828351,3.384096135,3.516128071,3.726240235,3.219190353,12.94946919,11.56890781,12.14890767,23.01080038,362.3748091,96,29,0.147692308,0.044615385
568,S01008984,Corstorphine South,City of Edinburgh,535,363,0.11,60,0.06,20,55,106.8314627,99.34659125,134,0.151401869,0,104.2046769,0.772727273,5.11111111,81.69791451,0.07,0.09574468,3.605883772,2.691337772,1.880950785,2.72182893,3.721422283,3.221845563,10.98756753,6.589536613,13.04340739,0,0,52,13,0.1003861,0.025096525
569,S01008985,Corstorphine South,City of Edinburgh,714,485,0.07,45,0.06,30,40,20.94569928,35.69947851,65,0.1232493,0,87.58892207,0.872881356,6.28571429,69.45596899,0.03,0.05555556,2.903182038,2.428393931,2.511770969,2.638814131,3.049826649,2.993231179,9.562061809,8.435625933,9.601443293,39.01831368,546.4749815,76,22,0.111929308,0.032400589
570,S01008986,Corstorphine South,City of Edinburgh,804,473,0.04,30,0.05,25,50,24.0083854,0,50,0.121890547,0.045454545,66.81647366,0.942408377,5.46666667,58.97134041,0.05,0.07258065,2.506329043,2.125103161,2.60581046,2.597674443,2.655933547,3.507548913,8.786265539,8.707394084,9.531645851,9.004226234,111.9928636,62,9,0.077306733,0.011221945
571,S01008987,South Gyle,City of Edinburgh,804,482,0.02,15,0.04,15,40,60.30165543,0,57,0.151741294,0.04,63.89007367,0.937853107,5.47058824,44.0617413,0.03,0.09302326,2.331126101,1.998272026,2.873378898,1.496919604,2.480730509,3.314177653,8.882195809,7.8997445,8.433485357,12.00563498,149.3238181,73,2,0.088807786,0.00243309
572,S01008988,South Gyle,City of Edinburgh,989,620,0.08,80,0.06,35,90,78.02692143,25.70799563,152,0.189079879,0.025,93.7827419,0.841269841,5.47368421,65.64349947,0.06,0.06140351,2.375787999,2.509484557,2.932391328,2.208131004,2.669425983,4.498436336,8.923449903,8.292816581,8.492552033,31.01455703,313.5951166,119,23,0.126461211,0.024442083
573,S01008989,South Gyle,City of Edinburgh,635,509,0.03,20,0.03,15,50,35.29845006,0,71,0.146456693,0.086956522,81.4917627,0.846153846,5.73333333,55.11237257,0,0.06730769,3.580525565,4.380045697,4.524858367,4.643081232,4.046869711,3.060859657,15.35284842,12.36570447,12.07524508,6.002817489,94.53255889,126,18,0.19295559,0.027565084
574,S01008990,South Gyle,City of Edinburgh,750,573,0.02,20,0.03,20,40,12.54902939,0,64,0.138666667,0.038461538,52.23712938,0.87704918,6,53.52100457,0.06,0.04225352,3.331346995,4.592992867,4.73643146,4.880111544,3.875390639,3.350290569,16.82569209,13.20347021,12.55394158,18.00845247,240.1126996,150,28,0.203527815,0.037991859
575,S01008991,South Gyle,City of Edinburgh,924,676,0.06,55,0.02,15,35,46.89963559,0,60,0.142857143,0,57.53027827,0.848837209,5.9375,50.28580753,0.05,0.12432432,2.488062989,4.992415923,5.136334168,5.306382227,3.27091705,3.666438056,17.62891442,15.30818715,10.27137957,8.003756652,86.62074299,65,16,0.069518717,0.017112299
576,S01008992,South Gyle,City of Edinburgh,548,340,0.12,65,0.09,30,70,50.47868888,105.3941023,46,0.173357664,0.04,82.21410331,0.842105263,5.33333333,66.51143254,0.07,0.06557377,1.872646023,3.748815015,3.339190409,3.838409059,2.623901159,3.520468519,11.8337277,9.091859525,8.930213589,86.04038401,1570.08,43,17,0.076512456,0.03024911
577,S01008993,"Ratho, Ingliston and Gogar",City of Edinburgh,1072,695,0.04,45,0.06,40,50,48.34581016,0,87,0.150186567,0.028571429,80.39922715,0.907079646,5.68,41.89377178,0.04,0.06432749,2.420661564,4.856441421,4.767406352,5.258437742,3.011526523,5.091531532,13.74007718,11.12666666,9.488564993,88.04132318,821.2809998,67,23,0.062734082,0.021535581
578,S01008994,"Ratho, Ingliston and Gogar",City of Edinburgh,781,469,0.1,80,0.1,45,80,107.6733225,39.22583182,98,0.152368758,0.064516129,101.1728683,0.852216749,4.33333333,139.2781405,0.09,0.02727273,5.303873479,1.510300396,1.486727034,1.088553744,8.508725345,9.7849623,4.322254204,3.228803342,20.12089575,19.00892205,243.3920877,112,13,0.144890039,0.016817594
579,S01008995,"Ratho, Ingliston and Gogar",City of Edinburgh,840,565,0.03,25,0.02,15,30,21.63693999,35.66477885,85,0.116666667,0.041666667,65.44926211,0.93956044,6,32.63062588,0.02,0.11111111,5.432725129,1.647671678,2.466713109,2.299901371,8.67581556,10.53117978,4.442775756,6.152723493,20.64771777,15.00704372,178.6552824,43,11,0.049941928,0.012775842
580,S01008996,"Ratho, Ingliston and Gogar",City of Edinburgh,791,514,0.09,70,0.07,40,85,46.91009453,0,110,0.152970923,0.03125,126.6566242,0.840490798,5.19230769,135.9956501,0.03,0.09174312,3.076149302,5.301409666,6.635707248,2.272112333,6.844219098,8.817056155,10.81318518,12.00419933,13.84879014,28.01314828,354.1485244,36,13,0.06405694,0.023131673
581,S01008997,"Dalmeny, Kirkliston and Newbridge",City of Edinburgh,995,657,0.08,80,0.07,45,90,41.97689335,0,90,0.135678392,0.06122449,107.7859199,0.878787879,4.87179487,82.22235707,0.07,0.1192053,3.586939278,4.519118938,3.902423723,1.998172465,7.099325055,9.972303575,15.36332557,12.01683442,19.39033033,38.0178441,382.0888854,41,18,0.041666667,0.018292683
582,S01008998,"Dalmeny, Kirkliston and Newbridge",City of Edinburgh,636,419,0.23,145,0.16,70,160,91.19919433,225.3069531,110,0.199685535,0,133.7037977,0.665354331,4.74193548,117.3828799,0.1,0.04216867,4.67682446,4.764142726,2.77889332,3.519907694,6.891985694,10.16220986,14.84217367,8.031090755,21.35294589,25.01173954,393.2663449,121,42,0.192675159,0.066878981
583,S01008999,"Dalmeny, Kirkliston and Newbridge",City of Edinburgh,825,483,0.12,100,0.08,40,85,160.0808416,0,117,0.183030303,0.076923077,111.1633059,0.870967742,5.42857143,95.27875498,0.01,0.02877698,5.631645988,2.427878278,1.803062053,2.207600822,6.456054035,9.798475373,6.252687347,5.258823199,17.96467809,19.00892205,230.4111764,78,10,0.091334895,0.011709602
584,S01009000,"Dalmeny, Kirkliston and Newbridge",City of Edinburgh,1338,816,0.03,35,0.02,20,40,30.76340684,22.68568478,82,0.105381166,0.025,69.33516651,0.897959184,5.64864865,47.90633523,0.01,0.12686567,4.621239448,4.30713046,2.323968158,3.150360492,5.413640796,8.707467518,13.30863355,8.25381177,20.06922614,27.0126787,201.8884806,42,8,0.046103183,0.008781559
585,S01009001,"Dalmeny, Kirkliston and Newbridge",City of Edinburgh,936,537,0.03,35,0.05,25,65,16.39025411,0,87,0.126068376,0.111111111,92.57953426,0.963687151,5.71794872,51.64935752,0.04,0.16814159,5.571228498,3.759002908,2.093203817,1.665351744,6.443232647,9.620224911,11.19149209,6.401959426,17.93230871,3.001408745,32.06633274,15,8,0.017045455,0.009090909
586,S01009002,"Dalmeny, Kirkliston and Newbridge",City of Edinburgh,1401,903,0.05,75,0.03,25,35,25.81572172,19.55263434,88,0.109921485,0.032258065,85.67522516,0.901023891,5.52941176,36.4065328,0.07,0.12598425,3.800998873,4.481757917,3.650795078,2.611748664,4.595648772,5.730368103,16.1830955,13.027113,17.75525392,48.02253991,342.7733042,47,8,0.058240397,0.009913259
587,S01009003,Queensferry East,City of Edinburgh,971,616,0.05,50,0.02,15,40,29.3673987,61.6414428,68,0.116374871,0,70.61327448,0.93220339,5.73913043,34.95312985,0.01,0.16949153,3.413932066,2.505253659,2.445241956,1.56612124,2.425090764,3.215197833,8.66992975,8.383540522,7.823155569,12.00563498,123.6419668,25,14,0.026041667,0.014583333
588,S01009004,Queensferry East,City of Edinburgh,681,420,0.07,45,0.05,20,65,36.09674757,43.17485898,107,0.155653451,0.055555556,65.79862232,0.859437751,5.54545455,71.31596637,0.13,0.08045977,2.369461133,3.027642318,2.944062495,2.893836998,2.870787795,5.674015579,6.797382402,6.795433795,8.001757406,6.002817489,88.1470997,44,3,0.064705882,0.004411765
589,S01009005,Queensferry East,City of Edinburgh,700,420,0.06,40,0.04,20,55,34.77928937,0,65,0.134285714,0.027777778,79.81849934,0.954773869,6,61.42795008,0.02,0.08045977,1.977300874,2.768809461,2.685404098,2.788939189,2.611954766,5.721143198,6.152424693,6.153465754,7.461369802,11.0051654,157.2166485,56,11,0.076712329,0.015068493
590,S01009006,Queensferry East,City of Edinburgh,722,418,0.09,70,0.08,35,90,20.92366967,0,78,0.168975069,0,92.56731186,0.914285714,5.52173913,74.21872388,0.06,0.07826087,1.899202027,2.201915971,2.120045717,2.339813731,2.045061645,4.772459022,6.147193262,6.147193147,7.271945064,6.002817489,83.14151647,75,4,0.097911227,0.005221932
